AnimalID,Species,FarmID,Date,Type
A000002511,CATTLE,F000000006,01/01/2011,ON
A000002511,CATTLE,F000000009,01/01/2011,OFF
A000002512,CATTLE,F000000006,01/01/2011,ON
A000002512,CATTLE,F000000009,01/01/2011,OFF
A000002606,CATTLE,F000000006,01/01/2011,ON
A000002606,CATTLE,F000000009,01/01/2011,OFF
A000002607,CATTLE,F000000006,01/01/2011,ON
A000002607,CATTLE,F000000009,01/01/2011,OFF
A000002962,CATTLE,F000000005,01/04/2011,ON
A000002962,CATTLE,F000000014,01/04/2011,OFF
A000002963,CATTLE,F000000005,01/04/2011,ON
A000002963,CATTLE,F000000014,01/04/2011,OFF
A000002964,CATTLE,F000000005,01/04/2011,ON
A000002964,CATTLE,F000000014,01/04/2011,OFF
A000002965,CATTLE,F000000005,01/04/2011,ON
A000002965,CATTLE,F000000014,01/04/2011,OFF
A000002966,CATTLE,F000000005,01/04/2011,ON
A000002966,CATTLE,F000000014,01/04/2011,OFF
A000002967,CATTLE,F000000005,01/04/2011,ON
A000002967,CATTLE,F000000014,01/04/2011,OFF
A000002968,CATTLE,F000000005,01/04/2011,ON
A000002968,CATTLE,F000000014,01/04/2011,OFF
A000002969,CATTLE,F000000005,01/04/2011,ON
A000002969,CATTLE,F000000014,01/04/2011,OFF
A000003262,CATTLE,F000000005,01/04/2011,ON
A000003262,CATTLE,F000000014,01/04/2011,OFF
A000003263,CATTLE,F000000005,01/04/2011,ON
A000003263,CATTLE,F000000014,01/04/2011,OFF
A000003264,CATTLE,F000000005,01/04/2011,ON
A000003264,CATTLE,F000000014,01/04/2011,OFF
A000003265,CATTLE,F000000005,01/04/2011,ON
A000003265,CATTLE,F000000014,01/04/2011,OFF
A000003266,CATTLE,F000000005,01/04/2011,ON
A000003266,CATTLE,F000000014,01/04/2011,OFF
A000002478,CATTLE,F000000001,01/05/2011,DEATH
A000002479,CATTLE,F000000001,01/05/2011,DEATH
A000002480,CATTLE,F000000001,01/05/2011,DEATH
A000002481,CATTLE,F000000001,01/05/2011,DEATH
A000002491,CATTLE,F000000004,01/05/2011,DEATH
A000002492,CATTLE,F000000004,01/05/2011,DEATH
A000002493,CATTLE,F000000004,01/05/2011,DEATH
A000002494,CATTLE,F000000004,01/05/2011,DEATH
A000002495,CATTLE,F000000004,01/05/2011,DEATH
A000002496,CATTLE,F000000004,01/05/2011,DEATH
A000002497,CATTLE,F000000004,01/05/2011,DEATH
A000002498,CATTLE,F000000004,01/05/2011,DEATH
A000002482,CATTLE,F000000004,01/05/2011,DEATH
A000002483,CATTLE,F000000004,01/05/2011,DEATH
A000002484,CATTLE,F000000004,01/05/2011,DEATH
A000002485,CATTLE,F000000004,01/05/2011,DEATH
A000002486,CATTLE,F000000004,01/05/2011,DEATH
A000002487,CATTLE,F000000004,01/05/2011,DEATH
A000002488,CATTLE,F000000004,01/05/2011,DEATH
A000002489,CATTLE,F000000004,01/05/2011,DEATH
A000002490,CATTLE,F000000004,01/05/2011,DEATH
A000002509,CATTLE,F000000006,01/05/2011,DEATH
A000002510,CATTLE,F000000006,01/05/2011,DEATH
A000002511,CATTLE,F000000006,01/05/2011,DEATH
A000002512,CATTLE,F000000006,01/05/2011,DEATH
A000002553,CATTLE,F000000007,01/05/2011,DEATH
A000002554,CATTLE,F000000007,01/05/2011,DEATH
A000002555,CATTLE,F000000007,01/05/2011,DEATH
A000002556,CATTLE,F000000007,01/05/2011,DEATH
A000002557,CATTLE,F000000007,01/05/2011,DEATH
A000002499,CATTLE,F000000007,01/05/2011,DEATH
A000002500,CATTLE,F000000007,01/05/2011,DEATH
A000002501,CATTLE,F000000007,01/05/2011,DEATH
A000002502,CATTLE,F000000007,01/05/2011,DEATH
A000002503,CATTLE,F000000007,01/05/2011,DEATH
A000002504,CATTLE,F000000007,01/05/2011,DEATH
A000002505,CATTLE,F000000008,01/05/2011,DEATH
A000002506,CATTLE,F000000008,01/05/2011,DEATH
A000002507,CATTLE,F000000008,01/05/2011,DEATH
A000002508,CATTLE,F000000008,01/05/2011,DEATH
A000002513,CATTLE,F000000010,01/05/2011,DEATH
A000002514,CATTLE,F000000010,01/05/2011,DEATH
A000002515,CATTLE,F000000010,01/05/2011,DEATH
A000002516,CATTLE,F000000010,01/05/2011,DEATH
A000002517,CATTLE,F000000010,01/05/2011,DEATH
A000002518,CATTLE,F000000010,01/05/2011,DEATH
A000002539,CATTLE,F000000010,01/05/2011,DEATH
A000002540,CATTLE,F000000010,01/05/2011,DEATH
A000002541,CATTLE,F000000010,01/05/2011,DEATH
A000002542,CATTLE,F000000010,01/05/2011,DEATH
A000002543,CATTLE,F000000010,01/05/2011,DEATH
A000002544,CATTLE,F000000010,01/05/2011,DEATH
A000002545,CATTLE,F000000010,01/05/2011,DEATH
A000002546,CATTLE,F000000010,01/05/2011,DEATH
A000002519,CATTLE,F000000011,01/05/2011,DEATH
A000002520,CATTLE,F000000011,01/05/2011,DEATH
A000002521,CATTLE,F000000011,01/05/2011,DEATH
A000002522,CATTLE,F000000011,01/05/2011,DEATH
A000002523,CATTLE,F000000011,01/05/2011,DEATH
A000002524,CATTLE,F000000011,01/05/2011,DEATH
A000002525,CATTLE,F000000011,01/05/2011,DEATH
A000002536,CATTLE,F000000013,01/05/2011,DEATH
A000002537,CATTLE,F000000013,01/05/2011,DEATH
A000002538,CATTLE,F000000013,01/05/2011,DEATH
A000002526,CATTLE,F000000013,01/05/2011,DEATH
A000002527,CATTLE,F000000013,01/05/2011,DEATH
A000002528,CATTLE,F000000013,01/05/2011,DEATH
A000002529,CATTLE,F000000013,01/05/2011,DEATH
A000002530,CATTLE,F000000013,01/05/2011,DEATH
A000002531,CATTLE,F000000014,01/05/2011,DEATH
A000002532,CATTLE,F000000014,01/05/2011,DEATH
A000002533,CATTLE,F000000014,01/05/2011,DEATH
A000002534,CATTLE,F000000014,01/05/2011,DEATH
A000002535,CATTLE,F000000014,01/05/2011,DEATH
A000002547,CATTLE,F000000015,01/05/2011,DEATH
A000002548,CATTLE,F000000015,01/05/2011,DEATH
A000002549,CATTLE,F000000015,01/05/2011,DEATH
A000002550,CATTLE,F000000015,01/05/2011,DEATH
A000002551,CATTLE,F000000015,01/05/2011,DEATH
A000002552,CATTLE,F000000015,01/05/2011,DEATH
A000002558,CATTLE,F000000018,01/05/2011,DEATH
A000002559,CATTLE,F000000018,01/05/2011,DEATH
A000002560,CATTLE,F000000018,01/05/2011,DEATH
A000002561,CATTLE,F000000018,01/05/2011,DEATH
A000002562,CATTLE,F000000019,01/05/2011,DEATH
A000002563,CATTLE,F000000019,01/05/2011,DEATH
A000002564,CATTLE,F000000019,01/05/2011,DEATH
A000002565,CATTLE,F000000019,01/05/2011,DEATH
A000002566,CATTLE,F000000019,01/05/2011,DEATH
A000002567,CATTLE,F000000019,01/05/2011,DEATH
A000002568,CATTLE,F000000019,01/05/2011,DEATH
A000002569,CATTLE,F000000019,01/05/2011,DEATH
A000002570,CATTLE,F000000019,01/05/2011,DEATH
A000008061,CATTLE,F000000001,01/05/2011,BIRTH
A000008062,CATTLE,F000000001,01/05/2011,BIRTH
A000008063,CATTLE,F000000001,01/05/2011,BIRTH
A000008064,CATTLE,F000000001,01/05/2011,BIRTH
A000008065,CATTLE,F000000001,01/05/2011,BIRTH
A000008066,CATTLE,F000000001,01/05/2011,BIRTH
A000008067,CATTLE,F000000001,01/05/2011,BIRTH
A000008068,CATTLE,F000000001,01/05/2011,BIRTH
A000008069,CATTLE,F000000001,01/05/2011,BIRTH
A000008070,CATTLE,F000000003,01/05/2011,BIRTH
A000008071,CATTLE,F000000004,01/05/2011,BIRTH
A000008072,CATTLE,F000000005,01/05/2011,BIRTH
A000008073,CATTLE,F000000005,01/05/2011,BIRTH
A000008074,CATTLE,F000000005,01/05/2011,BIRTH
A000008075,CATTLE,F000000006,01/05/2011,BIRTH
A000008076,CATTLE,F000000006,01/05/2011,BIRTH
A000008077,CATTLE,F000000006,01/05/2011,BIRTH
A000008078,CATTLE,F000000006,01/05/2011,BIRTH
A000008079,CATTLE,F000000006,01/05/2011,BIRTH
A000008080,CATTLE,F000000007,01/05/2011,BIRTH
A000008081,CATTLE,F000000007,01/05/2011,BIRTH
A000008082,CATTLE,F000000007,01/05/2011,BIRTH
A000008083,CATTLE,F000000007,01/05/2011,BIRTH
A000008084,CATTLE,F000000007,01/05/2011,BIRTH
A000008085,CATTLE,F000000007,01/05/2011,BIRTH
A000008086,CATTLE,F000000007,01/05/2011,BIRTH
A000008087,CATTLE,F000000008,01/05/2011,BIRTH
A000008088,CATTLE,F000000008,01/05/2011,BIRTH
A000008089,CATTLE,F000000008,01/05/2011,BIRTH
A000008090,CATTLE,F000000008,01/05/2011,BIRTH
A000008091,CATTLE,F000000008,01/05/2011,BIRTH
A000008092,CATTLE,F000000009,01/05/2011,BIRTH
A000008093,CATTLE,F000000010,01/05/2011,BIRTH
A000008094,CATTLE,F000000010,01/05/2011,BIRTH
A000008095,CATTLE,F000000010,01/05/2011,BIRTH
A000008096,CATTLE,F000000010,01/05/2011,BIRTH
A000008097,CATTLE,F000000010,01/05/2011,BIRTH
A000008098,CATTLE,F000000010,01/05/2011,BIRTH
A000008099,CATTLE,F000000010,01/05/2011,BIRTH
A000008100,CATTLE,F000000010,01/05/2011,BIRTH
A000008101,CATTLE,F000000011,01/05/2011,BIRTH
A000008102,CATTLE,F000000012,01/05/2011,BIRTH
A000008103,CATTLE,F000000012,01/05/2011,BIRTH
A000008104,CATTLE,F000000012,01/05/2011,BIRTH
A000008105,CATTLE,F000000012,01/05/2011,BIRTH
A000008106,CATTLE,F000000012,01/05/2011,BIRTH
A000008107,CATTLE,F000000012,01/05/2011,BIRTH
A000008108,CATTLE,F000000012,01/05/2011,BIRTH
A000008109,CATTLE,F000000012,01/05/2011,BIRTH
A000008110,CATTLE,F000000013,01/05/2011,BIRTH
A000008111,CATTLE,F000000014,01/05/2011,BIRTH
A000008112,CATTLE,F000000016,01/05/2011,BIRTH
A000008113,CATTLE,F000000017,01/05/2011,BIRTH
A000008114,CATTLE,F000000017,01/05/2011,BIRTH
A000008115,CATTLE,F000000018,01/05/2011,BIRTH
A000008116,CATTLE,F000000018,01/05/2011,BIRTH
A000008117,CATTLE,F000000018,01/05/2011,BIRTH
A000008118,CATTLE,F000000018,01/05/2011,BIRTH
A000008119,CATTLE,F000000018,01/05/2011,BIRTH
A000008120,CATTLE,F000000018,01/05/2011,BIRTH
A000008121,CATTLE,F000000018,01/05/2011,BIRTH
A000008122,CATTLE,F000000018,01/05/2011,BIRTH
A000008123,CATTLE,F000000018,01/05/2011,BIRTH
A000008124,CATTLE,F000000019,01/05/2011,BIRTH
A000008125,CATTLE,F000000019,01/05/2011,BIRTH
A000008126,CATTLE,F000000019,01/05/2011,BIRTH
A000008127,CATTLE,F000000020,01/05/2011,BIRTH
A000008128,CATTLE,F000000020,01/05/2011,BIRTH
A000002587,CATTLE,F000000001,01/05/2011,ON
A000002587,CATTLE,F000000004,01/05/2011,OFF
A000002588,CATTLE,F000000001,01/05/2011,ON
A000002588,CATTLE,F000000004,01/05/2011,OFF
A000002589,CATTLE,F000000001,01/05/2011,ON
A000002589,CATTLE,F000000004,01/05/2011,OFF
A000002590,CATTLE,F000000001,01/05/2011,ON
A000002590,CATTLE,F000000004,01/05/2011,OFF
A000002591,CATTLE,F000000001,01/05/2011,ON
A000002591,CATTLE,F000000004,01/05/2011,OFF
A000002676,CATTLE,F000000001,01/05/2011,ON
A000002676,CATTLE,F000000004,01/05/2011,OFF
A000002677,CATTLE,F000000001,01/05/2011,ON
A000002677,CATTLE,F000000004,01/05/2011,OFF
A000002678,CATTLE,F000000001,01/05/2011,ON
A000002678,CATTLE,F000000004,01/05/2011,OFF
A000002679,CATTLE,F000000001,01/05/2011,ON
A000002679,CATTLE,F000000004,01/05/2011,OFF
A000002680,CATTLE,F000000001,01/05/2011,ON
A000002680,CATTLE,F000000004,01/05/2011,OFF
A000002681,CATTLE,F000000001,01/05/2011,ON
A000002681,CATTLE,F000000004,01/05/2011,OFF
A000002682,CATTLE,F000000001,01/05/2011,ON
A000002682,CATTLE,F000000004,01/05/2011,OFF
A000002683,CATTLE,F000000001,01/05/2011,ON
A000002683,CATTLE,F000000004,01/05/2011,OFF
A000002746,CATTLE,F000000001,01/05/2011,ON
A000002746,CATTLE,F000000004,01/05/2011,OFF
A000002747,CATTLE,F000000001,01/05/2011,ON
A000002747,CATTLE,F000000004,01/05/2011,OFF
A000002748,CATTLE,F000000001,01/05/2011,ON
A000002748,CATTLE,F000000004,01/05/2011,OFF
A000002749,CATTLE,F000000001,01/05/2011,ON
A000002749,CATTLE,F000000004,01/05/2011,OFF
A000002750,CATTLE,F000000001,01/05/2011,ON
A000002750,CATTLE,F000000004,01/05/2011,OFF
A000002751,CATTLE,F000000001,01/05/2011,ON
A000002751,CATTLE,F000000004,01/05/2011,OFF
A000002752,CATTLE,F000000001,01/05/2011,ON
A000002752,CATTLE,F000000004,01/05/2011,OFF
A000002753,CATTLE,F000000001,01/05/2011,ON
A000002753,CATTLE,F000000004,01/05/2011,OFF
A000002754,CATTLE,F000000001,01/05/2011,ON
A000002754,CATTLE,F000000004,01/05/2011,OFF
A000002571,CATTLE,F000000001,01/06/2011,DEATH
A000002572,CATTLE,F000000001,01/06/2011,DEATH
A000002573,CATTLE,F000000001,01/06/2011,DEATH
A000002574,CATTLE,F000000001,01/06/2011,DEATH
A000002575,CATTLE,F000000001,01/06/2011,DEATH
A000002576,CATTLE,F000000001,01/06/2011,DEATH
A000002648,CATTLE,F000000001,01/06/2011,DEATH
A000002649,CATTLE,F000000001,01/06/2011,DEATH
A000002587,CATTLE,F000000001,01/06/2011,DEATH
A000002588,CATTLE,F000000001,01/06/2011,DEATH
A000002589,CATTLE,F000000001,01/06/2011,DEATH
A000002590,CATTLE,F000000001,01/06/2011,DEATH
A000002591,CATTLE,F000000001,01/06/2011,DEATH
A000002577,CATTLE,F000000002,01/06/2011,DEATH
A000002578,CATTLE,F000000002,01/06/2011,DEATH
A000002579,CATTLE,F000000002,01/06/2011,DEATH
A000002580,CATTLE,F000000004,01/06/2011,DEATH
A000002581,CATTLE,F000000004,01/06/2011,DEATH
A000002582,CATTLE,F000000004,01/06/2011,DEATH
A000002583,CATTLE,F000000004,01/06/2011,DEATH
A000002584,CATTLE,F000000004,01/06/2011,DEATH
A000002585,CATTLE,F000000004,01/06/2011,DEATH
A000002586,CATTLE,F000000004,01/06/2011,DEATH
A000002629,CATTLE,F000000005,01/06/2011,DEATH
A000002630,CATTLE,F000000005,01/06/2011,DEATH
A000002631,CATTLE,F000000005,01/06/2011,DEATH
A000002632,CATTLE,F000000005,01/06/2011,DEATH
A000002633,CATTLE,F000000005,01/06/2011,DEATH
A000002592,CATTLE,F000000006,01/06/2011,DEATH
A000002606,CATTLE,F000000006,01/06/2011,DEATH
A000002607,CATTLE,F000000006,01/06/2011,DEATH
A000002650,CATTLE,F000000007,01/06/2011,DEATH
A000002651,CATTLE,F000000007,01/06/2011,DEATH
A000002652,CATTLE,F000000007,01/06/2011,DEATH
A000002653,CATTLE,F000000007,01/06/2011,DEATH
A000002654,CATTLE,F000000007,01/06/2011,DEATH
A000002655,CATTLE,F000000007,01/06/2011,DEATH
A000002656,CATTLE,F000000007,01/06/2011,DEATH
A000002657,CATTLE,F000000007,01/06/2011,DEATH
A000002593,CATTLE,F000000007,01/06/2011,DEATH
A000002594,CATTLE,F000000007,01/06/2011,DEATH
A000002602,CATTLE,F000000008,01/06/2011,DEATH
A000002603,CATTLE,F000000008,01/06/2011,DEATH
A000002604,CATTLE,F000000008,01/06/2011,DEATH
A000002605,CATTLE,F000000008,01/06/2011,DEATH
A000002595,CATTLE,F000000008,01/06/2011,DEATH
A000002596,CATTLE,F000000008,01/06/2011,DEATH
A000002597,CATTLE,F000000008,01/06/2011,DEATH
A000002598,CATTLE,F000000008,01/06/2011,DEATH
A000002599,CATTLE,F000000008,01/06/2011,DEATH
A000002600,CATTLE,F000000008,01/06/2011,DEATH
A000002601,CATTLE,F000000008,01/06/2011,DEATH
A000002658,CATTLE,F000000008,01/06/2011,DEATH
A000002608,CATTLE,F000000009,01/06/2011,DEATH
A000002609,CATTLE,F000000009,01/06/2011,DEATH
A000002610,CATTLE,F000000009,01/06/2011,DEATH
A000002611,CATTLE,F000000009,01/06/2011,DEATH
A000002612,CATTLE,F000000009,01/06/2011,DEATH
A000002613,CATTLE,F000000009,01/06/2011,DEATH
A000002614,CATTLE,F000000010,01/06/2011,DEATH
A000002615,CATTLE,F000000010,01/06/2011,DEATH
A000002616,CATTLE,F000000010,01/06/2011,DEATH
A000002643,CATTLE,F000000010,01/06/2011,DEATH
A000002644,CATTLE,F000000010,01/06/2011,DEATH
A000002617,CATTLE,F000000011,01/06/2011,DEATH
A000002618,CATTLE,F000000011,01/06/2011,DEATH
A000002619,CATTLE,F000000011,01/06/2011,DEATH
A000002620,CATTLE,F000000011,01/06/2011,DEATH
A000002621,CATTLE,F000000011,01/06/2011,DEATH
A000002622,CATTLE,F000000011,01/06/2011,DEATH
A000002623,CATTLE,F000000011,01/06/2011,DEATH
A000002624,CATTLE,F000000011,01/06/2011,DEATH
A000002625,CATTLE,F000000011,01/06/2011,DEATH
A000002670,CATTLE,F000000011,01/06/2011,DEATH
A000002671,CATTLE,F000000011,01/06/2011,DEATH
A000002672,CATTLE,F000000011,01/06/2011,DEATH
A000002673,CATTLE,F000000011,01/06/2011,DEATH
A000002674,CATTLE,F000000011,01/06/2011,DEATH
A000002634,CATTLE,F000000013,01/06/2011,DEATH
A000002635,CATTLE,F000000013,01/06/2011,DEATH
A000002636,CATTLE,F000000013,01/06/2011,DEATH
A000002637,CATTLE,F000000013,01/06/2011,DEATH
A000002638,CATTLE,F000000013,01/06/2011,DEATH
A000002639,CATTLE,F000000013,01/06/2011,DEATH
A000002640,CATTLE,F000000013,01/06/2011,DEATH
A000002641,CATTLE,F000000013,01/06/2011,DEATH
A000002642,CATTLE,F000000013,01/06/2011,DEATH
A000002626,CATTLE,F000000013,01/06/2011,DEATH
A000002627,CATTLE,F000000013,01/06/2011,DEATH
A000002628,CATTLE,F000000013,01/06/2011,DEATH
A000002645,CATTLE,F000000015,01/06/2011,DEATH
A000002646,CATTLE,F000000015,01/06/2011,DEATH
A000002647,CATTLE,F000000015,01/06/2011,DEATH
A000002659,CATTLE,F000000018,01/06/2011,DEATH
A000002660,CATTLE,F000000018,01/06/2011,DEATH
A000002661,CATTLE,F000000018,01/06/2011,DEATH
A000002662,CATTLE,F000000018,01/06/2011,DEATH
A000002663,CATTLE,F000000018,01/06/2011,DEATH
A000002664,CATTLE,F000000019,01/06/2011,DEATH
A000002665,CATTLE,F000000019,01/06/2011,DEATH
A000002666,CATTLE,F000000019,01/06/2011,DEATH
A000002667,CATTLE,F000000019,01/06/2011,DEATH
A000002668,CATTLE,F000000019,01/06/2011,DEATH
A000002669,CATTLE,F000000019,01/06/2011,DEATH
A000008129,CATTLE,F000000001,01/06/2011,BIRTH
A000008130,CATTLE,F000000001,01/06/2011,BIRTH
A000008131,CATTLE,F000000002,01/06/2011,BIRTH
A000008132,CATTLE,F000000003,01/06/2011,BIRTH
A000008133,CATTLE,F000000003,01/06/2011,BIRTH
A000008134,CATTLE,F000000003,01/06/2011,BIRTH
A000008135,CATTLE,F000000003,01/06/2011,BIRTH
A000008136,CATTLE,F000000003,01/06/2011,BIRTH
A000008137,CATTLE,F000000003,01/06/2011,BIRTH
A000008138,CATTLE,F000000003,01/06/2011,BIRTH
A000008139,CATTLE,F000000003,01/06/2011,BIRTH
A000008140,CATTLE,F000000004,01/06/2011,BIRTH
A000008141,CATTLE,F000000004,01/06/2011,BIRTH
A000008142,CATTLE,F000000004,01/06/2011,BIRTH
A000008143,CATTLE,F000000004,01/06/2011,BIRTH
A000008144,CATTLE,F000000004,01/06/2011,BIRTH
A000008145,CATTLE,F000000004,01/06/2011,BIRTH
A000008146,CATTLE,F000000004,01/06/2011,BIRTH
A000008147,CATTLE,F000000005,01/06/2011,BIRTH
A000008148,CATTLE,F000000006,01/06/2011,BIRTH
A000008149,CATTLE,F000000006,01/06/2011,BIRTH
A000008150,CATTLE,F000000006,01/06/2011,BIRTH
A000008151,CATTLE,F000000006,01/06/2011,BIRTH
A000008152,CATTLE,F000000006,01/06/2011,BIRTH
A000008153,CATTLE,F000000006,01/06/2011,BIRTH
A000008154,CATTLE,F000000006,01/06/2011,BIRTH
A000008155,CATTLE,F000000006,01/06/2011,BIRTH
A000008156,CATTLE,F000000006,01/06/2011,BIRTH
A000008157,CATTLE,F000000007,01/06/2011,BIRTH
A000008158,CATTLE,F000000007,01/06/2011,BIRTH
A000008159,CATTLE,F000000007,01/06/2011,BIRTH
A000008160,CATTLE,F000000007,01/06/2011,BIRTH
A000008161,CATTLE,F000000008,01/06/2011,BIRTH
A000008162,CATTLE,F000000008,01/06/2011,BIRTH
A000008163,CATTLE,F000000008,01/06/2011,BIRTH
A000008164,CATTLE,F000000008,01/06/2011,BIRTH
A000008165,CATTLE,F000000008,01/06/2011,BIRTH
A000008166,CATTLE,F000000008,01/06/2011,BIRTH
A000008167,CATTLE,F000000008,01/06/2011,BIRTH
A000008168,CATTLE,F000000008,01/06/2011,BIRTH
A000008169,CATTLE,F000000008,01/06/2011,BIRTH
A000008170,CATTLE,F000000009,01/06/2011,BIRTH
A000008171,CATTLE,F000000009,01/06/2011,BIRTH
A000008172,CATTLE,F000000009,01/06/2011,BIRTH
A000008173,CATTLE,F000000009,01/06/2011,BIRTH
A000008174,CATTLE,F000000009,01/06/2011,BIRTH
A000008175,CATTLE,F000000009,01/06/2011,BIRTH
A000008176,CATTLE,F000000009,01/06/2011,BIRTH
A000008177,CATTLE,F000000010,01/06/2011,BIRTH
A000008178,CATTLE,F000000010,01/06/2011,BIRTH
A000008179,CATTLE,F000000010,01/06/2011,BIRTH
A000008180,CATTLE,F000000010,01/06/2011,BIRTH
A000008181,CATTLE,F000000010,01/06/2011,BIRTH
A000008182,CATTLE,F000000010,01/06/2011,BIRTH
A000008183,CATTLE,F000000011,01/06/2011,BIRTH
A000008184,CATTLE,F000000011,01/06/2011,BIRTH
A000008185,CATTLE,F000000011,01/06/2011,BIRTH
A000008186,CATTLE,F000000011,01/06/2011,BIRTH
A000008187,CATTLE,F000000012,01/06/2011,BIRTH
A000008188,CATTLE,F000000012,01/06/2011,BIRTH
A000008189,CATTLE,F000000013,01/06/2011,BIRTH
A000008190,CATTLE,F000000013,01/06/2011,BIRTH
A000008191,CATTLE,F000000013,01/06/2011,BIRTH
A000008192,CATTLE,F000000013,01/06/2011,BIRTH
A000008193,CATTLE,F000000014,01/06/2011,BIRTH
A000008194,CATTLE,F000000014,01/06/2011,BIRTH
A000008195,CATTLE,F000000014,01/06/2011,BIRTH
A000008196,CATTLE,F000000014,01/06/2011,BIRTH
A000008197,CATTLE,F000000014,01/06/2011,BIRTH
A000008198,CATTLE,F000000016,01/06/2011,BIRTH
A000008199,CATTLE,F000000016,01/06/2011,BIRTH
A000008200,CATTLE,F000000017,01/06/2011,BIRTH
A000008201,CATTLE,F000000018,01/06/2011,BIRTH
A000008202,CATTLE,F000000018,01/06/2011,BIRTH
A000008203,CATTLE,F000000018,01/06/2011,BIRTH
A000008204,CATTLE,F000000019,01/06/2011,BIRTH
A000008205,CATTLE,F000000019,01/06/2011,BIRTH
A000008206,CATTLE,F000000019,01/06/2011,BIRTH
A000008207,CATTLE,F000000019,01/06/2011,BIRTH
A000008208,CATTLE,F000000019,01/06/2011,BIRTH
A000008209,CATTLE,F000000019,01/06/2011,BIRTH
A000008210,CATTLE,F000000019,01/06/2011,BIRTH
A000008211,CATTLE,F000000019,01/06/2011,BIRTH
A000008212,CATTLE,F000000019,01/06/2011,BIRTH
A000008213,CATTLE,F000000020,01/06/2011,BIRTH
A000008214,CATTLE,F000000020,01/06/2011,BIRTH
A000008215,CATTLE,F000000020,01/06/2011,BIRTH
A000008216,CATTLE,F000000020,01/06/2011,BIRTH
A000008217,CATTLE,F000000020,01/06/2011,BIRTH
A000008218,CATTLE,F000000020,01/06/2011,BIRTH
A000008219,CATTLE,F000000020,01/06/2011,BIRTH
A000008220,CATTLE,F000000020,01/06/2011,BIRTH
A000002675,CATTLE,F000000001,01/07/2011,DEATH
A000002719,CATTLE,F000000001,01/07/2011,DEATH
A000002720,CATTLE,F000000001,01/07/2011,DEATH
A000002676,CATTLE,F000000001,01/07/2011,DEATH
A000002677,CATTLE,F000000001,01/07/2011,DEATH
A000002678,CATTLE,F000000001,01/07/2011,DEATH
A000002679,CATTLE,F000000001,01/07/2011,DEATH
A000002680,CATTLE,F000000001,01/07/2011,DEATH
A000002681,CATTLE,F000000001,01/07/2011,DEATH
A000002682,CATTLE,F000000001,01/07/2011,DEATH
A000002683,CATTLE,F000000001,01/07/2011,DEATH
A000002703,CATTLE,F000000005,01/07/2011,DEATH
A000002704,CATTLE,F000000005,01/07/2011,DEATH
A000002705,CATTLE,F000000005,01/07/2011,DEATH
A000002706,CATTLE,F000000005,01/07/2011,DEATH
A000002707,CATTLE,F000000005,01/07/2011,DEATH
A000002708,CATTLE,F000000005,01/07/2011,DEATH
A000002709,CATTLE,F000000005,01/07/2011,DEATH
A000002710,CATTLE,F000000005,01/07/2011,DEATH
A000002684,CATTLE,F000000008,01/07/2011,DEATH
A000002685,CATTLE,F000000008,01/07/2011,DEATH
A000002686,CATTLE,F000000008,01/07/2011,DEATH
A000002687,CATTLE,F000000008,01/07/2011,DEATH
A000002688,CATTLE,F000000008,01/07/2011,DEATH
A000002689,CATTLE,F000000008,01/07/2011,DEATH
A000002690,CATTLE,F000000008,01/07/2011,DEATH
A000002691,CATTLE,F000000008,01/07/2011,DEATH
A000002692,CATTLE,F000000008,01/07/2011,DEATH
A000002721,CATTLE,F000000008,01/07/2011,DEATH
A000002722,CATTLE,F000000008,01/07/2011,DEATH
A000002723,CATTLE,F000000008,01/07/2011,DEATH
A000002724,CATTLE,F000000008,01/07/2011,DEATH
A000002693,CATTLE,F000000010,01/07/2011,DEATH
A000002717,CATTLE,F000000010,01/07/2011,DEATH
A000002694,CATTLE,F000000011,01/07/2011,DEATH
A000002695,CATTLE,F000000011,01/07/2011,DEATH
A000002696,CATTLE,F000000011,01/07/2011,DEATH
A000002697,CATTLE,F000000011,01/07/2011,DEATH
A000002698,CATTLE,F000000011,01/07/2011,DEATH
A000002699,CATTLE,F000000011,01/07/2011,DEATH
A000002700,CATTLE,F000000011,01/07/2011,DEATH
A000002701,CATTLE,F000000011,01/07/2011,DEATH
A000002702,CATTLE,F000000011,01/07/2011,DEATH
A000002732,CATTLE,F000000011,01/07/2011,DEATH
A000002733,CATTLE,F000000011,01/07/2011,DEATH
A000002734,CATTLE,F000000011,01/07/2011,DEATH
A000002735,CATTLE,F000000011,01/07/2011,DEATH
A000002736,CATTLE,F000000011,01/07/2011,DEATH
A000002737,CATTLE,F000000011,01/07/2011,DEATH
A000002738,CATTLE,F000000011,01/07/2011,DEATH
A000002739,CATTLE,F000000011,01/07/2011,DEATH
A000002711,CATTLE,F000000013,01/07/2011,DEATH
A000002712,CATTLE,F000000013,01/07/2011,DEATH
A000002713,CATTLE,F000000013,01/07/2011,DEATH
A000002714,CATTLE,F000000013,01/07/2011,DEATH
A000002715,CATTLE,F000000013,01/07/2011,DEATH
A000002716,CATTLE,F000000013,01/07/2011,DEATH
A000002718,CATTLE,F000000015,01/07/2011,DEATH
A000002725,CATTLE,F000000019,01/07/2011,DEATH
A000002726,CATTLE,F000000019,01/07/2011,DEATH
A000002727,CATTLE,F000000019,01/07/2011,DEATH
A000002728,CATTLE,F000000019,01/07/2011,DEATH
